City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Pisco,PE,2022-11-13 04:45:40,-13.7,-76.2167,62.65,88,75,2.3
293,Alta Floresta,BR,2022-11-13 04:45:41,-9.8756,-56.0861,71.6,83,12,3.94
294,Huarmey,PE,2022-11-13 04:45:41,-10.0681,-78.1522,62.8,87,52,6.35
295,Diego De Almagro,CL,2022-11-13 04:41:29,-26.3667,-70.05,52.57,60,9,1.5
296,Assare,BR,2022-11-13 04:45:42,-6.8744,-39.875,75.07,69,66,3.06
297,Mungeli,IN,2022-11-13 04:45:42,22.0667,81.6833,78.15,35,6,2.64
298,Gomel,BY,2022-11-13 04:41:39,52.4345,30.9754,48.81,88,9,13.42
299,Timra,SE,2022-11-13 04:45:42,62.487,17.3257,43.68,87,64,2.3
300,Zamora,EC,2022-11-13 04:45:42,-4.0692,-78.9567,66.16,96,99,4.18
301,Nuuk,GL,2022-11-13 04:45:43,64.1835,-51.7216,25.41,86,20,6.91
302,Bom Jesus,BR,2022-11-13 04:45:43,-9.0744,-44.3586,73.49,76,60,0.11
303,Sarakhs,IR,2022-11-13 04:45:43,36.5449,61.1577,44.74,87,40,0.0
304,Mangan,IN,2022-11-13 04:45:44,27.5167,88.5333,70.95,47,2,6.93
305,Villaviciosa,ES,2022-11-13 04:45:44,43.4813,-5.4357,60.17,71,44,7.63
306,Lalsot,IN,2022-11-13 04:45:44,26.5667,76.3333,78.49,27,1,4.92
307,Vyshkov,RU,2022-11-13 04:45:45,52.4764,31.6873,48.7,92,16,12.3
308,Mormugao,IN,2022-11-13 04:45:45,15.4,73.8,83.46,54,20,11.5
309,Charagua,BO,2022-11-13 04:45:45,-19.8,-63.2167,66.36,91,1,2.73
310,Salekhard,RU,2022-11-13 04:45:33,66.53,66.6019,-1.43,92,100,11.27
311,Bjornevatn,NO,2022-11-13 04:45:46,69.6672,29.9847,34.14,69,64,6.91
312,Petauke,ZM,2022-11-13 04:45:46,-14.2426,31.3253,72.12,65,100,0.56
313,Caconda,AO,2022-11-13 04:45:46,-13.7333,15.0667,56.8,76,84,1.12
314,Lodja,CD,2022-11-13 04:45:47,-3.4833,23.4333,69.08,96,97,1.43
315,Umm Bab,QA,2022-11-13 04:45:47,25.2142,50.8072,80.2,51,12,5.19
316,Mana,GF,2022-11-13 04:46:47,5.6592,-53.7767,76.68,90,100,7.54
317,Road Town,VG,2022-11-13 04:46:48,18.4167,-64.6167,80.69,73,2,12.88
318,Sinnamary,GF,2022-11-13 04:46:48,5.3833,-52.95,77.9,87,100,7.58
319,Khem Karan,IN,2022-11-13 04:46:48,31.1428,74.5667,68.09,19,33,3.98
320,Vezirkopru,TR,2022-11-13 04:46:48,41.1436,35.4547,36.09,90,57,1.25
321,Ilulissat,GL,2022-11-13 04:46:49,69.2167,-51.1,39.22,41,75,19.57
322,Kichmengskiy Gorodok,RU,2022-11-13 04:46:49,59.9816,45.7854,37.06,96,100,11.43
323,Melilla,ES,2022-11-13 04:46:49,35.2937,-2.9383,62.98,94,75,3.44
324,Inongo,CD,2022-11-13 04:46:50,-1.95,18.2667,70.86,91,88,2.59
325,Korla,CN,2022-11-13 04:46:50,41.7597,86.1469,42.98,34,1,5.08
326,Salisbury,GB,2022-11-13 04:46:50,51.0693,-1.7957,56.97,93,100,10.36
327,Santo Antonio Do Ica,BR,2022-11-13 04:46:50,-3.1022,-67.9397,75.34,83,96,0.81
328,Nova Olimpia,BR,2022-11-13 04:46:51,-14.7972,-57.2881,71.62,87,47,3.83
329,Progreso,MX,2022-11-13 04:46:51,21.2833,-89.6667,76.59,79,0,6.67
330,Raga,SS,2022-11-13 04:46:51,8.4596,25.678,69.03,36,81,3.11
331,Marawi,PH,2022-11-13 04:46:52,7.9986,124.2928,81.64,61,87,7.31
332,Hun,LY,2022-11-13 04:46:52,29.1268,15.9477,58.93,52,0,4.94
333,Casa Nova,BR,2022-11-13 04:46:52,-9.4167,-41.1333,79.12,68,50,16.89
334,Saint-Augustin,CA,2022-11-13 04:46:53,51.226,-58.6502,25.61,52,77,16.75
335,Mehran,IR,2022-11-13 04:46:53,33.1222,46.1646,69.91,49,0,3.2
336,La Romana,DO,2022-11-13 04:46:53,18.4273,-68.9728,74.07,92,69,8.08
337,Montego Bay,JM,2022-11-13 04:43:35,18.4712,-77.9188,76.8,83,20,5.75
338,Selizharovo,RU,2022-11-13 04:46:53,56.8519,33.4487,44.51,67,100,16.82
339,Xai-Xai,MZ,2022-11-13 04:46:54,-25.0519,33.6442,79.57,73,60,11.3
340,Skelleftea,SE,2022-11-13 04:46:54,64.7507,20.9528,35.96,100,0,4.61
341,Bathsheba,BB,2022-11-13 04:46:54,13.2167,-59.5167,81.21,78,40,11.5
342,Pangnirtung,CA,2022-11-13 04:46:55,66.1451,-65.7125,-4.41,81,25,4.72
343,Toamasina,MG,2022-11-13 04:46:55,-18.1667,49.3833,77.0,73,20,5.75
344,Robertsport,LR,2022-11-13 04:46:55,6.7533,-11.3686,78.58,81,91,4.25
345,Turukhansk,RU,2022-11-13 04:46:55,65.8167,87.9833,-10.7,85,4,8.68
346,Kotido,UG,2022-11-13 04:46:56,2.9806,34.1331,72.72,59,100,9.01
347,Chakwal,PK,2022-11-13 04:46:56,32.9334,72.8585,65.59,28,77,4.18
348,Kyshtovka,RU,2022-11-13 04:46:56,56.555,76.6271,32.68,99,100,7.31
349,Artyom,AZ,2022-11-13 04:46:57,40.4723,50.333,51.94,73,0,14.67
350,Ronne,DK,2022-11-13 04:46:57,55.1009,14.7066,53.51,100,100,6.91
351,Dharmadam,IN,2022-11-13 04:46:57,11.7833,75.4333,84.36,66,97,3.85
352,Horten,NO,2022-11-13 04:46:58,59.4155,10.4853,48.54,94,100,3.44
353,Ilo,PE,2022-11-13 04:46:58,-17.6394,-71.3375,64.22,81,35,6.71
354,Henderson,US,2022-11-13 04:44:30,36.0397,-114.9819,52.99,29,0,8.05
355,Barcelos,PT,2022-11-13 04:46:58,41.5388,-8.6151,57.34,81,84,5.61
356,Trelew,AR,2022-11-13 04:46:59,-43.249,-65.3051,52.07,93,20,4.61
357,Weston,US,2022-11-13 04:43:56,26.1004,-80.3998,75.22,89,0,1.01
358,Pesqueira,BR,2022-11-13 04:46:59,-8.3578,-36.6964,70.79,82,81,7.11
359,Kedrovyy,RU,2022-11-13 04:46:59,56.1667,91.8167,32.41,80,100,11.88
360,The Valley,AI,2022-11-13 04:42:54,18.217,-63.0578,81.82,79,3,15.12
361,Krapivinskiy,RU,2022-11-13 04:47:00,54.9992,86.8133,34.02,98,100,13.11
362,Cognac,FR,2022-11-13 04:47:00,45.5,-0.25,53.04,100,0,5.75
363,San Nicolas,PH,2022-11-13 04:47:00,18.1725,120.5953,87.71,79,20,6.91
364,Chernushka,RU,2022-11-13 04:47:00,56.5072,56.0766,33.76,98,100,12.93
365,Galle,LK,2022-11-13 04:48:01,6.0367,80.217,82.89,72,100,1.9
366,Maralal,KE,2022-11-13 04:48:01,1.0968,36.698,62.2,69,95,5.79
367,Port Blair,IN,2022-11-13 04:48:02,11.6667,92.75,86.04,70,40,12.66
368,Pallasovka,RU,2022-11-13 04:48:02,50.05,46.8833,49.15,78,94,25.26
369,Ventspils,LV,2022-11-13 04:47:14,57.3894,21.5606,35.53,100,32,1.14
370,Dakar,SN,2022-11-13 04:48:03,14.6937,-17.4441,74.28,68,100,14.76
371,Karagay,RU,2022-11-13 04:48:03,58.2667,54.9368,36.39,97,100,11.36
372,Mitsamiouli,KM,2022-11-13 04:48:03,-11.3847,43.2844,80.89,69,20,3.44
373,Takoradi,GH,2022-11-13 04:48:04,4.8845,-1.7554,77.14,85,23,1.9
374,Marivan,IR,2022-11-13 04:48:04,35.5219,46.176,49.44,55,0,4.09
375,Malokaterynivka,UA,2022-11-13 04:48:04,47.6525,35.2539,44.37,90,10,12.19
376,Kindu,CD,2022-11-13 04:48:05,-2.95,25.95,69.48,88,97,1.1
377,Carnarvon,AU,2022-11-13 04:48:05,-24.8667,113.6333,77.13,37,0,18.57
378,Umtata,ZA,2022-11-13 04:48:06,-31.5889,28.7844,63.16,88,75,9.22
379,Salinopolis,BR,2022-11-13 04:48:06,-0.6136,-47.3561,79.43,77,37,11.07
380,Balkanabat,TM,2022-11-13 04:48:06,39.5108,54.3671,53.46,68,56,5.06
381,Kouango,CF,2022-11-13 04:48:07,4.9934,19.9619,71.42,90,99,1.86
382,Najran,SA,2022-11-13 04:48:07,17.4924,44.1277,59.65,35,0,2.33
383,Tubmanburg,LR,2022-11-13 04:48:07,6.8708,-10.8172,73.62,95,100,1.52
384,Jalu,LY,2022-11-13 04:48:08,29.0331,21.5482,60.84,56,61,4.79
385,Pitsunda,GE,2022-11-13 04:48:08,43.1592,40.3378,46.58,66,2,3.85
386,Villazon,BO,2022-11-13 04:48:08,-22.0866,-65.5942,46.15,12,0,6.31
387,Iquitos,PE,2022-11-13 04:48:09,-3.7481,-73.2472,75.24,94,0,2.3
388,Alliance,US,2022-11-13 04:48:09,40.9153,-81.1059,35.82,93,91,9.84
389,Penzance,GB,2022-11-13 04:48:09,50.1186,-5.5371,57.88,93,39,19.75
390,Marsabit,KE,2022-11-13 04:48:10,2.3284,37.9899,65.01,82,78,14.9
391,Shymkent,KZ,2022-11-13 04:46:10,42.3,69.6,30.79,100,100,2.24
392,Mikhaylovka,RU,2022-11-13 04:48:10,50.06,43.2379,50.79,72,100,20.65
393,Jaguarari,BR,2022-11-13 04:48:10,-10.2639,-40.1958,68.32,95,21,6.93
394,Santa Rosa,PH,2022-11-13 04:48:11,14.3122,121.1114,88.11,71,99,12.03
395,Nouadhibou,MR,2022-11-13 04:48:11,20.931,-17.0347,66.18,94,75,8.05
396,Storozhevaya,RU,2022-11-13 04:48:12,43.8789,41.4514,41.56,57,0,4.81
397,Sompeta,IN,2022-11-13 04:48:12,18.9333,84.6,81.1,52,20,7.56
398,Cockburn Town,TC,2022-11-13 04:48:12,21.4612,-71.1419,78.76,78,40,5.75
399,Den Helder,NL,2022-11-13 04:48:13,52.9599,4.7593,48.18,94,100,5.99
400,Porto Nacional,BR,2022-11-13 04:48:13,-10.7081,-48.4172,73.4,85,89,1.83
401,Erzincan,TR,2022-11-13 04:48:13,39.75,39.5,22.3,100,2,0.0
402,Gazanjyk,TM,2022-11-13 04:48:14,39.2446,55.5154,54.43,43,55,8.95
403,Hornepayne,CA,2022-11-13 04:48:14,49.2138,-84.7705,18.79,93,100,9.71
404,Vila Nova De Milfontes,PT,2022-11-13 04:48:14,37.7238,-8.7828,60.26,88,54,5.19
405,Aswan,EG,2022-11-13 04:48:15,24.0934,32.907,65.5,45,0,6.91
406,Mattoon,US,2022-11-13 04:48:15,39.4831,-88.3728,30.61,69,100,12.66
407,Sisimiut,GL,2022-11-13 04:48:15,66.9395,-53.6735,19.8,72,93,2.55
408,Port-Cartier,CA,2022-11-13 04:48:16,50.0334,-66.8654,25.02,81,100,7.9
409,Muros,ES,2022-11-13 04:48:16,42.7762,-9.0603,58.68,87,68,14.97
410,Chapais,CA,2022-11-13 04:48:16,49.7834,-74.8492,26.38,96,100,5.93
411,Pontalina,BR,2022-11-13 04:48:16,-17.525,-49.4472,70.27,73,95,3.2
412,Bella Union,UY,2022-11-13 04:48:17,-30.2752,-57.6007,67.64,93,100,8.7
413,Plettenberg Bay,ZA,2022-11-13 04:48:17,-34.0527,23.3716,62.26,79,21,13.33
414,Letnyaya Stavka,RU,2022-11-13 04:49:18,45.4306,43.4472,45.34,75,41,24.92
415,Nacala,MZ,2022-11-13 04:49:18,-14.5428,40.6728,82.33,69,26,3.22
416,Kamenka,RU,2022-11-13 04:49:18,51.3223,42.7678,49.41,63,93,24.49
417,Port-Gentil,GA,2022-11-13 04:49:19,-0.7193,8.7815,76.33,88,100,10.63
418,Bengkulu,ID,2022-11-13 04:49:19,-3.8004,102.2655,76.62,93,100,5.39
419,Witu,KE,2022-11-13 04:49:19,-2.3889,40.4382,77.16,76,60,3.78
420,Zainsk,RU,2022-11-13 04:49:20,55.3195,52.0694,41.99,96,100,18.45
421,Vagamo,NO,2022-11-13 04:49:20,61.8751,9.0967,36.19,92,96,0.6
422,Sao Domingos,BR,2022-11-13 04:49:20,-13.3983,-46.3183,69.6,87,92,1.7
423,Shelburne,CA,2022-11-13 04:45:56,44.0787,-80.2041,34.25,97,93,7.78
424,Timoteo,BR,2022-11-13 04:49:21,-19.5825,-42.6444,68.86,97,12,1.72
425,Porbandar,IN,2022-11-13 04:49:21,21.6422,69.6093,78.78,47,2,6.91
426,Zubtsov,RU,2022-11-13 04:49:21,56.1753,34.5894,45.19,67,92,19.19
427,Benguela,AO,2022-11-13 04:49:21,-12.5763,13.4055,71.46,79,100,3.87
428,Young,UY,2022-11-13 04:45:16,-32.6833,-57.6333,65.05,91,100,6.15
429,Tonota,BW,2022-11-13 04:49:22,-21.4833,27.4833,69.84,76,100,6.26
430,Sarh,TD,2022-11-13 04:49:22,9.1429,18.3923,64.31,100,0,0.0
431,Rovaniemi,FI,2022-11-13 04:47:01,66.5,25.7167,33.21,100,100,8.05
432,Marsh Harbour,BS,2022-11-13 04:49:23,26.5412,-77.0636,79.59,72,37,3.85
433,Konosha,RU,2022-11-13 04:49:23,60.9736,40.257,36.05,89,100,13.56
434,Coihaique,CL,2022-11-13 04:46:51,-45.5752,-72.0662,51.75,82,75,4.61
435,Saurimo,AO,2022-11-13 04:49:23,-9.6608,20.3916,63.21,96,84,2.68
436,Luau,AO,2022-11-13 04:49:24,-10.7073,22.2247,64.65,92,99,3.04
437,Tashara,RU,2022-11-13 04:49:24,55.5195,83.5094,33.33,97,100,14.74
438,Gasa,PS,2022-11-13 04:47:07,31.5,34.4667,71.89,49,0,4.36
439,Chichli,IN,2022-11-13 04:49:24,22.8333,78.8167,76.78,37,4,4.21
440,Point Pedro,LK,2022-11-13 04:49:25,9.8167,80.2333,81.32,75,96,5.23
441,Rio Grande,BR,2022-11-13 04:45:31,-32.035,-52.0986,67.19,90,100,16.73
442,Nikki,BJ,2022-11-13 04:49:25,9.9401,3.2108,71.38,54,18,3.44
443,La Rochelle,FR,2022-11-13 04:49:25,46.1667,-1.15,55.47,88,0,10.36
444,Chiredzi,ZW,2022-11-13 04:46:48,-21.05,31.6667,74.55,72,91,3.38
445,Saint-Georges,GD,2022-11-13 04:49:26,12.0564,-61.7485,80.28,83,20,0.0
446,Willowmore,ZA,2022-11-13 04:49:26,-33.2926,23.4895,57.97,61,8,10.69
447,Omboue,GA,2022-11-13 04:49:26,-1.5746,9.2618,72.99,96,99,5.7
448,Santa Comba,ES,2022-11-13 04:49:26,43.0331,-8.8093,56.55,89,61,5.23
449,Imbituba,BR,2022-11-13 04:49:27,-28.24,-48.6703,66.65,93,100,11.41
450,Carutapera,BR,2022-11-13 04:49:27,-1.195,-46.02,76.98,80,71,5.7
451,Qaqortoq,GL,2022-11-13 04:49:27,60.7167,-46.0333,22.8,82,100,2.46
452,Altay,CN,2022-11-13 04:49:27,47.8667,88.1167,31.32,69,100,4.18
453,Bastia,FR,2022-11-13 04:49:28,42.6667,9.3333,65.3,71,0,5.75
454,Sandi,IN,2022-11-13 04:49:28,27.3,79.95,75.99,27,0,9.44
455,Angol,CL,2022-11-13 04:45:04,-37.8,-72.7167,46.27,90,16,2.57
456,Siverek,TR,2022-11-13 04:49:28,37.755,39.3167,51.46,52,0,4.56
457,Kulhudhuffushi,MV,2022-11-13 04:49:29,6.6221,73.07,80.98,76,85,8.23
458,Buraydah,SA,2022-11-13 04:46:26,26.326,43.975,63.05,46,11,6.73
459,Gimbi,ET,2022-11-13 04:49:29,9.1667,35.8333,57.27,89,18,0.94
460,Asfi,MA,2022-11-13 04:49:29,32.2994,-9.2372,68.79,43,37,3.74
461,Novopokrovka,UA,2022-11-13 04:50:30,49.8425,36.5477,45.84,91,79,14.47
462,Trujillo,PE,2022-11-13 04:50:30,-8.116,-79.03,62.56,82,100,4.61
463,Taltal,CL,2022-11-13 04:48:10,-25.4,-70.4833,60.26,79,1,0.29
464,Lannion,FR,2022-11-13 04:50:30,48.75,-3.4167,54.01,97,1,11.41
465,Columbia,US,2022-11-13 04:50:31,34.0007,-81.0348,64.08,92,20,8.05
466,Luangwa,ZM,2022-11-13 04:50:31,-15.6167,30.4167,78.24,68,98,1.39
467,Normandin,CA,2022-11-13 04:50:31,48.8333,-72.5321,34.11,93,100,8.05
468,Calbuco,CL,2022-11-13 04:50:31,-41.768,-73.1273,52.81,91,97,12.3
469,Diamantino,BR,2022-11-13 04:50:32,-14.4086,-56.4461,70.66,93,97,6.76
470,Tripoli,LY,2022-11-13 04:50:32,32.8752,13.1875,65.08,67,1,7.23
471,Merville,FR,2022-11-13 04:50:32,50.6433,2.6413,44.82,90,81,5.53
472,Callaway,US,2022-11-13 04:50:33,30.153,-85.5699,58.95,83,100,10.0
473,Ciucea,RO,2022-11-13 04:50:33,46.95,22.8167,40.03,79,11,3.36
474,Pitimbu,BR,2022-11-13 04:50:33,-7.4706,-34.8086,75.79,82,3,5.3
475,Iracoubo,GF,2022-11-13 04:50:33,5.4802,-53.2011,77.7,87,100,7.63
476,Chipata,ZM,2022-11-13 04:50:34,-13.6333,32.65,74.07,53,87,3.83
477,Brovary,UA,2022-11-13 04:50:34,50.5,30.7667,49.87,92,64,10.92
478,Manawar,IN,2022-11-13 04:50:34,22.2333,75.0833,78.93,31,5,8.1
479,Zhovti Vody,UA,2022-11-13 04:50:35,48.3473,33.5003,45.79,86,49,10.74
480,Flensburg,DE,2022-11-13 04:50:35,54.7833,9.4333,47.91,100,100,8.05
481,Brae,GB,2022-11-13 04:50:35,60.3964,-1.353,52.07,89,100,16.62
482,Yei,SS,2022-11-13 04:50:36,4.095,30.6779,67.91,85,67,1.9
483,Taoudenni,ML,2022-11-13 04:50:36,22.6783,-3.9836,70.32,21,0,12.19
484,Aars,DK,2022-11-13 04:50:36,56.804,9.5144,51.39,94,99,4.59
485,Meulaboh,ID,2022-11-13 04:50:37,4.1363,96.1285,77.74,90,100,6.46
486,Yataity,PY,2022-11-13 04:50:37,-26.3667,-56.0667,65.26,99,100,4.5
487,Angoche,MZ,2022-11-13 04:50:37,-16.2325,39.9086,80.67,70,2,3.94
488,Colares,PT,2022-11-13 04:50:38,38.7992,-9.4469,62.33,96,98,8.99
489,Barra Patuca,HN,2022-11-13 04:50:38,15.8,-84.2833,78.21,85,2,5.39
490,Front Royal,US,2022-11-13 04:45:56,38.9182,-78.1944,50.92,64,40,6.91
491,Mbandaka,CD,2022-11-13 04:50:38,0.0487,18.2603,69.33,98,100,3.33
492,Prestea,GH,2022-11-13 04:50:39,5.4327,-2.1428,72.3,98,35,0.51
493,Ascension,US,2022-11-13 04:47:35,30.2169,-90.9001,42.8,85,0,6.91
494,Hastings,GB,2022-11-13 04:50:39,50.8552,0.5729,55.15,99,87,10.58
495,Holme,DK,2022-11-13 04:50:39,56.1138,10.1725,51.37,93,100,5.32
496,Shache,CN,2022-11-13 04:50:39,38.4167,77.2406,45.41,26,3,1.86
497,Lichtenfels,DE,2022-11-13 04:50:40,50.1457,11.0593,42.39,66,23,3.31
498,Eyrarbakki,IS,2022-11-13 04:50:40,63.863,-21.1481,45.21,83,50,17.43
499,Harbour Breton,CA,2022-11-13 04:50:41,47.4833,-55.7983,39.33,87,100,26.06
500,Dharchula,IN,2022-11-13 04:50:41,29.85,80.5333,66.97,20,18,4.41
501,Jacareacanga,BR,2022-11-13 04:50:41,-6.2222,-57.7528,74.39,64,94,1.88
502,Sayat,TM,2022-11-13 04:50:41,38.7839,63.8803,31.87,44,96,5.5
503,Vredendal,ZA,2022-11-13 04:50:42,-31.6683,18.5012,61.18,84,2,1.9
504,Ouahigouya,BF,2022-11-13 04:50:42,13.5828,-2.4216,78.04,35,24,4.21
505,Cap Malheureux,MU,2022-11-13 04:51:42,-19.9842,57.6142,78.48,54,1,5.01
506,Mayumba,GA,2022-11-13 04:51:43,-3.432,10.6554,75.96,87,100,6.89
507,Saint-Denis,FR,2022-11-13 04:51:43,48.9167,2.3333,47.79,96,100,6.91
508,Iskitim,RU,2022-11-13 04:51:43,54.6366,83.3045,34.07,98,100,16.96
509,Beyneu,KZ,2022-11-13 04:51:43,45.3167,55.2,44.83,81,88,22.03
510,Buncrana,IE,2022-11-13 04:51:44,55.1333,-7.45,55.71,85,100,20.0
511,Thompson,CA,2022-11-13 04:51:44,55.7435,-97.8558,-7.44,84,0,0.0
512,Khorramshahr,IR,2022-11-13 04:51:44,30.4397,48.1664,66.16,94,40,6.91
513,Barashevo,RU,2022-11-13 04:51:45,54.5325,42.8792,42.98,72,85,17.43
514,Belyy Yar,RU,2022-11-13 04:51:45,53.6039,91.3903,37.29,70,0,15.66
515,Itupiranga,BR,2022-11-13 04:51:45,-5.1347,-49.3267,75.52,97,87,1.05
516,Matara,LK,2022-11-13 04:51:46,5.9485,80.5353,85.08,65,100,4.45
517,Kutum,SD,2022-11-13 04:51:46,14.2,24.6667,60.19,26,0,4.94
518,Ayagoz,KZ,2022-11-13 04:51:47,47.9714,80.4392,34.25,75,100,19.51
519,Severodvinsk,RU,2022-11-13 04:51:47,64.5635,39.8302,35.71,77,100,23.35
520,Nefteyugansk,RU,2022-11-13 04:47:26,61.0998,72.6035,24.66,95,99,4.41
521,Sanchez,DO,2022-11-13 04:51:47,19.2281,-69.6137,74.62,90,84,2.17
522,Kosh-Agach,RU,2022-11-13 04:51:47,50.0,88.6667,19.9,51,100,3.02
523,Lyngseidet,NO,2022-11-13 04:51:48,69.5763,20.2189,35.6,91,100,3.11
524,Moussoro,TD,2022-11-13 04:51:48,13.6408,16.4901,72.86,24,34,12.15
525,Arthur,US,2022-11-13 04:51:48,39.7148,-88.4723,30.85,79,33,10.0
526,San Cristobal,VE,2022-11-13 04:51:49,7.7669,-72.225,66.38,97,99,1.16
527,Kampene,CD,2022-11-13 04:51:49,-3.6,26.6667,68.68,89,99,1.68
528,Havre-Saint-Pierre,CA,2022-11-13 04:51:49,50.2334,-63.5986,26.6,58,100,12.66
529,Salta,AR,2022-11-13 04:47:58,-24.7859,-65.4117,66.79,72,0,10.36
530,Bereda,ES,2022-11-13 04:51:50,43.2686,-7.5406,53.15,100,99,2.48
531,Tambopata,PE,2022-11-13 04:51:50,-12.7333,-69.1833,75.99,83,92,2.08
532,Radchenko,RU,2022-11-13 04:51:50,56.6803,36.3718,44.2,71,97,18.14
533,Cascais,PT,2022-11-13 04:51:51,38.6979,-9.4215,62.51,96,100,8.99
534,Kaputa,ZM,2022-11-13 04:51:51,-8.4689,29.6619,69.4,85,96,3.8
535,Lethem,GY,2022-11-13 04:51:51,3.3803,-59.7968,75.63,89,100,5.86
536,Shihezi,CN,2022-11-13 04:51:51,44.3,86.0333,43.52,32,27,2.95
537,Olafsvik,IS,2022-11-13 04:51:52,64.8945,-23.7142,41.86,77,59,19.35
538,Alberton,CA,2022-11-13 04:51:52,46.8168,-64.0654,41.13,85,100,22.28
539,Oksfjord,NO,2022-11-13 04:51:52,70.2396,22.3479,34.0,90,53,6.24
540,Sao Jose Da Coroa Grande,BR,2022-11-13 04:51:52,-8.8978,-35.1478,75.4,87,4,2.73
541,Hopelchen,MX,2022-11-13 04:51:53,19.7667,-89.85,75.22,71,76,4.29
542,Antofagasta,CL,2022-11-13 04:51:53,-23.65,-70.4,60.08,79,9,5.35
543,Hammerfest,NO,2022-11-13 04:51:53,70.6634,23.6821,32.45,100,40,0.0
544,Malanje,AO,2022-11-13 04:51:54,-9.5402,16.341,60.98,86,99,2.28
545,Mitu,CO,2022-11-13 04:51:54,1.1983,-70.1733,72.48,98,100,1.81
546,San Pedro De Macoris,DO,2022-11-13 04:51:54,18.4616,-69.2972,73.53,92,77,7.4
547,Tarauaca,BR,2022-11-13 04:51:54,-8.1614,-70.7656,75.07,84,93,2.8
548,Rabo De Peixe,PT,2022-11-13 04:51:55,37.8,-25.5833,58.51,96,40,8.05
549,Nova Serrana,BR,2022-11-13 04:51:55,-19.8761,-44.9836,67.01,83,47,1.43
550,Santa Cruz Cabralia,BR,2022-11-13 04:47:06,-16.2781,-39.0247,73.63,94,75,2.3
551,Miedzychod,PL,2022-11-13 04:51:55,52.5988,15.897,53.38,85,100,3.51
552,Salinas,US,2022-11-13 04:51:26,36.6777,-121.6555,54.12,73,0,9.22
553,Rathkeale,IE,2022-11-13 04:52:56,52.5244,-8.9381,56.71,82,40,14.97
554,Suez,EG,2022-11-13 04:52:56,29.9737,32.5263,66.47,78,0,8.95
555,Sao Desiderio,BR,2022-11-13 04:52:56,-12.3633,-44.9733,68.92,93,83,2.46
556,Dalvik,IS,2022-11-13 04:52:57,65.9702,-18.5286,26.53,76,60,9.69
557,Stubbekobing,DK,2022-11-13 04:52:57,54.8887,12.041,50.02,92,100,5.86
558,Narsaq,GL,2022-11-13 04:52:57,60.9167,-46.05,24.53,82,100,2.84
559,Garissa,KE,2022-11-13 04:52:58,-0.4536,39.6401,78.84,70,55,8.37
560,Marabba,SD,2022-11-13 04:52:58,12.35,32.1833,73.6,19,16,11.79
561,Foix,FR,2022-11-13 04:52:58,42.8333,1.5833,52.99,62,89,6.58
562,Dzilam Gonzalez,MX,2022-11-13 04:52:59,21.2833,-88.9333,72.18,89,2,3.18
563,Quatre Cocos,MU,2022-11-13 04:52:59,-20.2078,57.7625,78.1,61,9,8.43
564,Noormarkku,FI,2022-11-13 04:52:59,61.5927,21.8685,44.38,81,0,6.91
565,Tucurui,BR,2022-11-13 04:53:00,-3.7661,-49.6725,75.07,92,99,1.7
566,Tatarsk,RU,2022-11-13 04:53:00,55.219,75.9828,32.97,98,100,13.27
567,Charyshskoye,RU,2022-11-13 04:53:00,51.3978,83.5598,37.0,79,100,15.21
568,Wajir,KE,2022-11-13 04:53:00,1.7471,40.0573,78.28,65,10,9.53
569,Goderich,CA,2022-11-13 04:53:01,43.7501,-81.7165,39.9,87,100,10.36
570,Riviere-Au-Renard,CA,2022-11-13 04:53:01,48.9957,-64.3971,30.49,85,100,14.16
571,Dingle,PH,2022-11-13 04:53:01,10.9995,122.6711,86.11,73,49,11.74
572,Santa Vitoria Do Palmar,BR,2022-11-13 04:53:02,-33.5189,-53.3681,65.93,92,100,9.35
573,Seminole,US,2022-11-13 04:50:14,28.7086,-81.2081,69.21,94,0,3.44
574,Los Llanos De Aridane,ES,2022-11-13 04:53:02,28.6585,-17.9182,64.15,77,40,8.05
575,Shubarkuduk,KZ,2022-11-13 04:53:02,49.1447,56.4872,39.97,92,100,30.06
576,San Alberto,CO,2022-11-13 04:53:03,7.7611,-73.3922,74.61,96,100,0.85
577,Mabaruma,GY,2022-11-13 04:53:03,8.2,-59.7833,73.62,98,100,1.1
578,Karuri,KE,2022-11-13 04:53:04,-0.7,37.1833,67.33,76,100,1.45
579,Sao Felix Do Xingu,BR,2022-11-13 04:53:04,-6.6447,-51.995,71.51,93,67,3.04
